Username,Date,Content
@RadioMarcaMLG,"Sep 14, 2022","MCF || GABINETE de CRISIS en La Rosaleda #MerchanEnDirecto

➡️ El administrador y Guede buscan explicaciones...

👉 Lunes y martes de intensas conversaciones.

https://merchanendirecto.es/malaga-cf/gabinete-de-crisis-abierto-en-la-rosaleda/
cristobal"
@cristob74016485,"Sep 13, 2022","Replying to 
@BlanquiazulesSD
 and 
@MalagaCF
Porque no habláis del tema médico en malaga que bustinza ramallo y Burgos tenían poco tiempo y mira. Y dejar a guede en paz
SUR Deporte"
@SURDeporte,"Sep 13, 2022","⚽💙 #VAMOSMÁLAGA

Aparecen pintadas en el Anexo de La Rosaleda en contra de Guede, Manolo y los dirigentes del Málaga.

✍ 
@Sergioboqueron

📷 Francis Silva https://diariosur.es/malagacf/malaga-pintadas-la-rosaleda-20220913112521-nt.html#vca=diariosur&vso=rrss&vmc=tw&vli=ltl&1663102263
Ⓜ️álaga en Noticia"
@malagaennoticia,"Sep 13, 2022","📢🧢 Pintadas contra Guede y la cúpula del Málaga en La Rosaleda.
#MLGesnoticia #Málaga 

via 
@diarioas
 https://as.com/futbol/segunda/pintadas-contra-guede-y-la-cupula-del-malaga-en-la-rosaleda-n/
Jannette Kiel Corina"
@Jannettekiel194,"Sep 13, 2022","Bueno mi último invento en 
alineaciones para el málaga y a ver si 
algún día hago pleno en algunas de las alineaciones
que suelo hacer. Está me gusta, aunque nunca será realídad por el sistema que usa guede. Pero bueno ahí la teneís a ver que os parece está. 3/3/2/2/
Carlos Tapia"
@tapiafootball,"Sep 13, 2022","#LaLigaSmartBank | Pintadas contra Pablo Guede aparecieron en los sitios aledaños al estadio La Rosaleda, de Málaga, debido a la mala campaña del equipo al mando del argentino, en la segunda división de España. Está en zona de descenso. 

📸 
@DeportesCopeMLG
𝕸𝖆𝖑𝖆𝖌𝖆𝖉𝖎𝖈𝖙𝖔🇫🇮"
@Malagadicto,"Sep 13, 2022","Replying to 
@DeportesCopeMLG
Guede,por tu bien,si quieres al Málaga vete,que ya vas tarde.




Antonio Martín SdV"
@AntonioMartnSdV,"Sep 13, 2022","Replying to 
@skeletoracb
¿Alguna posibilidad de cesar a Guede y traernos a Scariolo al Málaga C.F.?
Deportes COPE Málaga"
@DeportesCopeMLG,"Sep 13, 2022","🎙️ ENTREVISTA🎙️
Este miércoles a las 15 horas, el técnico del Málaga PABLO GUEDE en directo pone el pecho a las balas.
 ¿Qué le parece las críticas de la afición?
¿Se siente cuestionado?
¿Daría un paso al lado de seguir esta mala racha?

📻 97.1FM • 882AM
📱 Whatsapp 650564504
💥Fútbol, deporte, última hora"
@el_GOLDIGITAL,"Sep 13, 2022","Málaga CF inicia contactos para fichar al relevo de Guede https://ift.tt/MOjEeZb
Radio Marca Málaga"
@RadioMarcaMLG,"Sep 13, 2022","MCF || Otras PINTADAS que aparecieron en LA ROSALEDA #MerchanEnDirecto 

➡️ De Pellegrini a Guede...
👉 De Husillos y Caminero a Manolo Gaspar...
😡 y sobre Al-Thani...

https://merchanendirecto.es/malaga-cf/otras-pintadas-que-aparecieron-en-la-rosaleda/
Blue&White"
@erslb01,"Sep 13, 2022","Que pasó con aquel Málaga de Guede contra Valladolid y Éibar en los que no ganamos pero se veía una idea de juego y un plan? Ahora no se ve absolutamente nada
SUR Deporte"
@SURDeporte,"Sep 13, 2022","🗞 Suscriptores SURon+ 
#Fútbol ⚽ #VamosMálaga 💙 El #Málaga se conforma con la derrota por la mínima en Huesca y descarta destituir a Guede.

✍ 
@Sergioboqueron

📷 Agencia Lof https://diariosur.es/malagacf/malaga-guede-sigue-20220912193235-nt.html#vca=diariosur&vso=rrss&vmc=tw&vli=ltl&1663078612
EL ESPAÑOL de Málaga"
@malaga_ee,"Sep 13, 2022","#DeMalaga Pintadas en La Rosaleda: ""¡Guede, vete ya!"", ""Manolo Gaspar, Aliexpress"" http://dlvr.it/SYFbL9
Radio Marca Málaga"
@RadioMarcaMLG,"Sep 13, 2022","El alcalde pide una reacción al Málaga CF - Aparecen pintadas contra Guede, Manolo Gaspar y el administrador judicial - La cifra que condena a Pablo Guede 
@ivoox
  https://go.ivoox.com/rf/92327016?utm_source=twitter&utm_medium=social&utm_content=audio&utm_campaign=tw_autopublish
Onda Cero Málaga"
@OndaCeroMalaga,"Sep 13, 2022","⚽️⚪️🔵""Guede vete ya"". Pintadas en #LaRosaleda
🏀🟢🟣#Unicaja sigue mejorando pero a la derrota contra el #Zalgiris 

📻 Cada día, 13:35, el deporte con 
🎙️ 
@isajoma14
 #MásdeUnoMálaga

https://ondacero.es/emisoras/andalucia/malaga/audios-podcast/onda-deportiva-malaga/onda-deportiva-malaga-13092022_202209136320799660c19f00019499ac.html




101 Málaga"
@101tvMalaga,"Sep 13, 2022","#Deportes #Fútbol #MálagaCF #PabloGuede #ManoloGaspar #Noticias
⚽🖌 Pintadas contra Guede, Manolo Gaspar y el administrador judicial
https://101tv.es/pintadas-contra-guede-manolo-gaspar-y-el-administrador-judicial/
BeSoccer Málaga"
@BesoccerMalaga,"Sep 13, 2022","🧐 Los datos evidencian el mal arranque del #MálagaCF. Los de Guede no están acertados en las áreas

https://malaga.besoccer.com/noticia/el-malaga-se-estrella-en-las-areas-1181909
EL ESPAÑOL de Málaga"
@malaga_ee,"Sep 13, 2022","#DeMálaga

⚽️ Pintadas en La Rosaleda: ""¡Guede, vete ya!"", ""Manolo Gaspar, Aliexpress""

✍️🏼 
@atrujillos86
 

https://elespanol.com/malaga/deporte/malaga-c-f/20220913/pintadas-rosaleda-guede-vete-manolo-gaspar-aliexpress/702929831_0.html
suposto lobisomem de carnaíba"
@gustavonunesrio,"Sep 13, 2022","Replying to 
@gustavonunesrio
eu não tenho nada contra o málaga. mas eu odeio tanto o pablo guede que quero que ele se foda
cAu"
@cAuMalaga,"Sep 13, 2022","Replying to 
@diporte
 and 
@DeportesCopeMLG
Pues mira que yo sigo siendo defensor de JAL. A Guede como entrenador no hay por donde cogerlo pero para mí JAL es un buen entrenador, le pudo la presión, las lesiones y el conjunto de niños rata que tuvimos la temporada pasada. Con esta plantilla nos tendría arriba fijo.
SUR Deporte"
@SURDeporte,"Sep 13, 2022","⚽💙 #VAMOSMÁLAGA

Aparecen pintadas en el Anexo de La Rosaleda en contra de Guede, Manolo y los dirigentes del Málaga.

✍ 
@Sergioboqueron

📷 Francis Silva https://diariosur.es/malagacf/malaga-pintadas-la-rosaleda-20220913112521-nt.html#vca=diariosur&vso=rrss&vmc=tw&vli=ltl&1663063145
Joven malagueño 🏳️‍🌈"
@MalagayUnicaja,"Sep 13, 2022","Replying to 
@Tomorrowlaner
 
@JuaoCe
 and 
@AsesorMCF
Esto no es culpa de la Segunda división. Tenemos un técnico que no ha conseguido nada desde que llegó (nos salvamos por el Huesca si mal no recuerdo). Una plantilla para pelear por el play off, está último casi. Se supone que al Málaga hay que exigirle. Que siga Guede y ya está.
Málaga"
@AlcaideRueda,"Sep 13, 2022","Bueno destrozando una lata pintura y listo no exageremos  pero a lo que vamos si queremos un mejor malaga guede no puede continuar un saludo tampoco quiero una discusión contigo al fin queremos lo mismo 💙🙌👍
AS Fútbol"
@AS_Futbol,"Sep 13, 2022","Aparecen pintadas en el Anexo de La Rosaleda contra el técnico Pablo Guede y la cúpula del Málaga CF: Manolo Gaspar, José María Muñoz y Ana Vera.




Málaga"
@AlcaideRueda,"Sep 13, 2022","Replying to 
@malaguista_83
Ahí está al día nos ha puesto eso es innegable ..pero toca mover ficha..guede
ElDesmarque Málaga"
@desmarquemalaga,"Sep 13, 2022","Pintadas contra Guede, Manolo Gaspar y la directiva del Málaga en el Anexo #MálagaCF
eldesmarque.com
Pintadas contra Guede, Manolo Gaspar y la directiva del Málaga en el Anexo
Aparecen pintadas en el Anexo de La Rosaleda pidiendo a Pablo Guede que se vaya y contra la gestión de la directiva del Málaga CF.
ElDesmarque Málaga CF"
@eldesmarque_mcf,"Sep 13, 2022","Pintadas contra Guede, Manolo Gaspar y la directiva del Málaga en el Anexo
eldesmarque.com
Pintadas contra Guede, Manolo Gaspar y la directiva del Málaga en el Anexo
Aparecen pintadas en el Anexo de La Rosaleda pidiendo a Pablo Guede que se vaya y contra la gestión de la directiva del Málaga CF.
Paco Cobos Bravo"
@Paco_92_MCF,"Sep 13, 2022","Que Guede tiene que irse si.
Pero quien haya hecho esto no es Malaguista ni quiere al Málaga.
Es simple vandalismo.
Quote
Deportes COPE Málaga"
@DeportesCopeMLG,"Sep 13, 2022","🚨 Aparecen pintadas en el Anexo de La Rosaleda contra la gestión del club
Carlos Sánchez Villalba"
@Carlitos23SV,"Sep 13, 2022","Replying to 
@Carlitos23SV
Con JM toca sobrevivir que ya es mucho. Manolo Gaspar ha creado un grupo de amiguismo con Tapia y Bravo que no se qué pueden aportar en un staff y Guede pues claro, mucho querrá al Málaga pero no tiene capacidad para sacar esto adelante. Y claro, tenemos las pelotas hinchadas 😡
FUTBOL de LUJO .com"
@futboldelujo,"Sep 13, 2022","Málaga, aparecen pintadas contra Guede, Manolo Gaspar y el Administrador Judicial - https://nuevofutbol.com/2022/09/malaga-aparecen-pintadas-guede-manolo-gaspar-administrador.html
Nuevo Futbol"
@nuevo_futbol,"Sep 13, 2022","Málaga, aparecen pintadas contra Guede, Manolo Gaspar y el Administrador Judicial - https://nuevofutbol.com/2022/09/malaga-aparecen-pintadas-guede-manolo-gaspar-administrador.html




ElDesmarque Málaga"
@desmarquemalaga,"Sep 13, 2022","La afición, clara con el futuro de Pablo Guede en el Málaga: no le da más margen #MálagaCF https://eldesmarque.com/malaga/malaga-cf/malaga-noticias/274380-la-aficion-clara-con-el-futuro-de-pablo-guede-en-el-malaga-no-le-da-mas-margen
Radio Marca Málaga"
@RadioMarcaMLG,"Sep 13, 2022","MCF || Aparecen PINTADAS contra GUEDE, MANOLO GASPAR  y el ADMINISTRADOR judicial #MerchánEnDirecto

➡️ DUROS mensajes en el muro del Anexo...

🖋️ 
@JuanjeFernandez
merchanendirecto.es
Aparecen pintadas contra Guede, Manolo Gaspar y el administrador judicial - Radio Marca Málaga
La situación es tensa en Martiricos. Las paredes del Anexo han amanecido con pintadas contra la gestión de José María Muñoz, Manolo Gaspar y Pablo Guede
Andaluz"
@Andaluzcf,"Sep 13, 2022","Replying to 
@DeportesCopeMLG
A faltado el ""Manolo Gaspar Monchi de El Palo"" ""Ana Verá a Ibiza con el dinero del Málaga"" ""Guede la afición te quiere fuera, sinvergüenza""
BeSoccer Málaga"
@BesoccerMalaga,"Sep 13, 2022","⚽️ La derrota eleva el estado de alarma en el seno del #MálagaCF, pero se mantiene la calma por el momento con la figura de Pablo Guede

https://malaga.besoccer.com/noticia/preocupacion-pero-sosiego-en-el-malaga-cf-1181763
Radio Marca Málaga"
@RadioMarcaMLG,"Sep 13, 2022","MCF || La CIFRA que CONDENA a Pablo Guede #MerchánEnDirecto

➡️ El argentino pierde la comparativa con todos...

🖋️ 
@Jose__Moreno


https://merchanendirecto.es/malaga-cf/la-cifra-que-condena-a-pablo-guede/
SUR Deporte"
@SURDeporte,"Sep 13, 2022","🗞 Suscriptores SURon+ 
#Fútbol ⚽ #VamosMálaga 💙 El #Málaga se conforma con la derrota por la mínima en Huesca y descarta destituir a Guede.

✍ 
@Sergioboqueron

📷 Agencia Lof https://diariosur.es/malagacf/malaga-guede-sigue-20220912193235-nt.html#vca=diariosur&vso=rrss&vmc=tw&vli=ltl&1663054310
MINUTO 122"
@RafaMalaga,"Sep 13, 2022","Pues nada Sur confirma que Guede no va a ser destituido, habrá que esperar a Tenerife. Y si allí de casualidad sacamos un punto a comernoslo también la siguiente jornada. Objetivo 50 puntos.
Matías Slb"
@Matias_slb,"Sep 13, 2022","Esto es incomprensible y dan ganas de romper el abono.

El Málaga se conforma con la derrota en Huesca y descarta destituir a Guede
https://diariosur.es/malagacf/malaga-guede-sigue-20220912193235-nt.html
Futbolazo Chile"
@FutbolazoCL,"Sep 13, 2022","¿Falta plantar ruda? Pablo Guede se llena de críticas por tener al Málaga cerca del descenso a Tercera Divi... - RedGol https://news.google.com/__i/rss/rd/articles/CBMifWh0dHBzOi8vcmVkZ29sLmNsL2NvbG9jb2xvL1BhYmxvLUd1ZWRlLU1hbGFnYS1jcml0aWNhZG8teS1lbi16b25hLWRlLWRlc2NlbnNvLWEtVGVyY2VyYS1EaXZpc2lvbi1lbi1Fc3BhbmEtMjAyMjA5MTItMDAyNS5odG1s0gEA?oc=5
Radio Marca Málaga"
@RadioMarcaMLG,"Sep 13, 2022","MCF || La CIFRA que CONDENA a Pablo GUEDE #MerchanEnDirecto 

➡️ ¿Tiene remedio este arranque?

https://merchanendirecto.es/malaga-cf/la-cifra-que-condena-a-pablo-guede/



Jaime"
@jara66malaga,"Sep 12, 2022","Replying to 
@nuevo_futbol
Guede no salvó a nadie, nos salvaron la profesionalidad de otros equipos
SeñorV"
@Misster_V_,"Sep 12, 2022","@manologaspar20
 vas a cometer los mismos errores en los entrenadores que el año pasado? No has aprendido nada? El #MalagaCF necesita ya un nuevo entrenador. Guede es querido en Málaga, pero no es suficiente y tendría que estar ya destituido. No la cagues más! Actúa ya coño!
Nacho Sanchez"
@Naxete4,"Sep 12, 2022","Replying to 
@vitofx
Ojala fuera así y Guede triunfase en el Malaga, pero lo dudo.
lucas malaga"
@limpiata,"Sep 12, 2022","Ya si......Manolo vete ya con Guede
💜Paco Pepe Reyes™💚"
@MadDogPacoPepe,"Sep 12, 2022","Replying to 
@sientemalagacf
 
@MalagaCF
 and 
@manologaspar20
Con la rueda de prensa de ayer, Guede se la ha puesto botando a Manolo. Sólo éste sabe la razón por la que aún, el argentino, continúa siendo entrenador del Málaga.
ElDesmarque Málaga CF"
@eldesmarque_mcf,"Sep 12, 2022","📊 ENCUESTA | ¿Debe el Málaga destituir a Pablo Guede? Entra y vota 👇
eldesmarque.com
¿Debe el Málaga destituir a Pablo Guede?
Encuesta de ElDesmarque sobre si el Málaga CF debe destituir a Pablo Guede o si el técnico argentino debería dimitir de su puesto.
AS Fútbol"
@AS_Futbol,"Sep 12, 2022","Pablo Guede está cuestionado tras la cuarta derrota en cinco partidos del Málaga. Es el peor arranque en ocho campañas de Segunda. El equipo está en descens https://bit.ly/3ByOBjK
MINUTO 122"
@RafaMalaga,"Sep 12, 2022","Pues nada Guede no ha sido cesado hoy, solo entendería esto si ha sido porque están negociando tanto el despido como el nuevo entrenador. Dejemos de margen hasta mañana.
RCL"
@94rafacarrasco,"Sep 12, 2022","Perfecto para que el lunes el Málaga gane y no larguen a Guede para que luego venga aqui el Villareal B y nos casque 4 y tengamos que pasar de nuevo vergüenza en La Rosaleda. Muy malaguista.
Quote
𝑱𝒖𝒂𝒏𝒋𝒐 𝑹𝒂𝒎𝒐𝒔"
@juanjo_ramos,"Sep 12, 2022","🏥 @CDTOficial 

🤕Dauda: vértebras lumbares
🤕Garcés: molestias gemelo
🤕Romero: luxación hombro der
🤕Sergio: Bíceps fem izq
🤕Jurado: Bíceps fem izq
🤕León: Bíceps fem der
🤕Elady: sóleo der
🤕Shashoua: pubalgia
🤕Corredera: fisura pie
🤕Alonso: meniscopatía
🤕Larrea: cruzado
Show more
33 A+"
@JimmyFloyd,"Sep 12, 2022","El de rojo es el Málaga de Guede https://x.com/ThebestFigen/s/ThebestFigen/status/1569042828550107136
This post is unavailable.
FUTBOL de LUJO .com"
@futboldelujo,"Sep 12, 2022","Málaga, Guede se la juega contra el Tenerife - https://nuevofutbol.com/2022/09/malaga-guede-juega-contra-tenerife.html



Ser de Málaga"
@serdemalaga,"Sep 12, 2022","Próximo cese de Guede?
Quote
Javier Bautista "
@fjbautista,"Sep 12, 2022","Si el club va a cesar a Guede, si están preocupados por la racha, entendemos que se acabó la confianza. En ese supuesto, que lo hagan ya, por el argentino no habría problemas. Es mejor no esperar a Tenerife. Si lo dejas que se siente el lunes es con todas las consecuencias.
ElDesmarque Málaga CF"
@eldesmarque_mcf,"Sep 12, 2022","Pablo Guede, sin hoja de ruta: los cambios del Málaga que nadie entendió https://eldesmarque.com/malaga/malaga-cf/malaga-noticias/274374-pablo-guede-sin-hoja-de-ruta-los-cambios-del-malaga-que-nadie-entendio
ElDesmarque Málaga"
@desmarquemalaga,"Sep 12, 2022","Pablo Guede, sin hoja de ruta: los cambios del Málaga que nadie entendió #MálagaCF https://eldesmarque.com/malaga/malaga-cf/malaga-noticias/274374-pablo-guede-sin-hoja-de-ruta-los-cambios-del-malaga-que-nadie-entendio
J🃏"
@josemiz23,"Sep 12, 2022","Pues queda claro que seguirá Guede. Por mi parte el lunes no diré UYY DÍA DE MÁLAGA ni nada porque estoy hasta los COJONES este técnico y no me escondo, quiero que lo echen pase lo que pase, no quiero que nos de ahora 3 puntos y luego seguir dando vergüenza.
Lo quiero FUERA
BeSoccer Málaga"
@BesoccerMalaga,"Sep 12, 2022","📊 Los números del #MálagaCF, arrojados por @BeSoccerPro, demuestran que el equipo de Guede es el peor defensivamente y le cuesta demasiado marcar

⚽️🥅 Le marcan cada dos tiros a puerta

⚽️✖️ Para marcar necesita seis disparos entre palos

https://malaga.besoccer.com/noticia/el-malaga-se-estrella-en-las-areas-1181909
espinete"
@glucogeno78,"Sep 12, 2022","Replying to 
@fjbautista
Cada segundo que Guede siga en el Málaga es un motivo más para que Gaspar sea cesado junto al técnico.
𝙖𝙣𝙙𝙧𝙚𝙨"
@andresiyomlg,"Sep 12, 2022","Replying to 
@cristob74016485
La reunión ya ha acabado Cristóbal, Guede ha sido cesado como entrenador del Málaga. En breves será oficial.
MINUTO 122"
@RafaMalaga,"Sep 12, 2022","Que aún no tienes claro el sustituto, perfecto, echa a Guede y vas a Tenerife con Tapia o Funes. La cuestión es que cada entrenamiento o partido con Guede es un paso atrás en el objetivo de la temporada.
Gavrilo Princip ❁"
@PrinGavrilo,"Sep 12, 2022","¿Cómo llegó este wn de #Guede al #Malaga?

https://redgol.cl/colocolo/Pablo-Guede-Malaga-criticado-y-en-zona-de-descenso-a-Tercera-Division-en-Espana-20220912-0025.html
Joaquinito 💪🎗️🌈"
@joaquinito71,"Sep 12, 2022","Guede sigue entrenando al Málaga?
Benjamín Zotano"
@bzotanogomez,"Sep 12, 2022","Las 17:42 y guede sigue siendo entrenador del malaga. El 
@MalagaCF
 se está riendo de nosotros, los aficionados y abonados. Buenas tardes.




AS Fútbol"
@AS_Futbol,"Sep 12, 2022","Dos viejos y queridos conocidos regresan a El Alcoraz. Ambos llegaron este verano al Málaga, que ha empezado mal la temporada y ya se cuestiona a Guede. https://bit.ly/3eJjRnh
Rafa"
@RafaSyrius,"Sep 12, 2022","Replying to 
@gaz_malaga
Más de lo mismo. Más Guede…
Carlos Sánchez Villalba"
@Carlitos23SV,"Sep 12, 2022","Replying to 
@carlos_hg93
No pasa nada por reconocer que se ha fracasado. Nadie duda del amor y compromiso de Guede al Málaga, se duda de la capacidad para sacar esto adelante. Me esperaba más autocrítica por parte del técnico y una retirada a tiempo.
®|🦁"
@gfeegr_xd,"Sep 12, 2022","Replying to 
@solofichajes123
Guede sin duda no sé cómo el Málaga lo ha mantenido esta temporada si en el final de la pasada se salvaron a pesar de él
RedGol"
@redgol,"Sep 12, 2022","¿Falta plantar ruda? Pablo Guede se llena de críticas por tener al Málaga cerca del descenso a Tercera División http://dlvr.it/SYBMsh
⚓️✠ Pepe ✠⚓️"
@JLBravoBazaga,"Sep 12, 2022","Guede a esta hora sigue siendo entrenador del Málaga .....😡
Nuevo Futbol"
@nuevo_futbol,"Sep 12, 2022","Replying to 
@josesan20003301
 and 
@frajpv
Cualquiera lo haría mejor que Guede en estos momentos, si traes a alguien tendrá que tomarse su tiempo y eso es lo que no le sobra al Málaga, alguien lo tiene que coger al menos un partido, pero si funciona... oye.
Carlos Sánchez Villalba"
@Carlitos23SV,"Sep 12, 2022","Replying to 
@carlos_hg93
Una pena que esto no haya salido bien porque a todos nos ilusionaba que Guede y el Málaga fueran junto de la mano hacia arriba pero ha sido un caos. Los resultados mandan y un divorcio a tiempo es menos dañino.
Kurrito"
@taniaykurro,"Sep 12, 2022","Replying to 
@DeportesCopeMLG
Cómo siga Guede en el Málaga se convertirá en el primer jugador que sube a un equipo de 2B a 2a y lo baja después como entrenador de 2a a 2B




Deportes COPE Málaga"
@DeportesCopeMLG,"Sep 12, 2022","🎙 Ya debatimos la crisis del Málaga. Está Guede muy cuestionado. Las redes, las encuestas, la grada, son un clamor. 

⚽️ Lo hacemos con @Juande_Villena, 
@Sergioboqueron
 y Javier Olmedo de APA #97.1FM
Antoniomlgcf⚔️⚽️"
@antoniomlgcf,"Sep 12, 2022","@DeportesCopeMLG
 debería de dimitir guede por su amor al club pero está cegado y nove la realidad, en rueda de prensa siempre el málaga juega mejor
Radio Marca Málaga"
@RadioMarcaMLG,"Sep 12, 2022","El Málaga Femenino de Nacho arranca con victoria - Guede, sin orden y contra las cuerdas - El Atlético Malagueño comienza con derrota en Porcuna 
@ivoox
  https://go.ivoox.com/rf/92276068?utm_source=twitter&utm_medium=social&utm_content=audio&utm_campaign=tw_autopublish
Ser de Málaga"
@serdemalaga,"Sep 12, 2022","Por lo que leemos, Guede seguirá ante el Tenerife. En fin, 
@manologaspar20
 hay cosas indefendibles
Adrián"
@adrimangil,"Sep 12, 2022","Replying to 
@ADLM24
La gente que pide eso todavía no se ha enterado que realmente quien nos está entrenando ahora son Tapia y Bravo. Guede ""dimitió"" cuando se dio cuenta que su sistema no valía ni para el malaga B. Es la cara visible pero me da que ya mandan más los otros 2 en las tácticas.
cAu"
